time,physical,total_energy,walltime
0,0,0,0
0.15111572745183,6992633856,4103.7470173623,129.712001
0.27200830941329,7189417984,3698.4581682091,130.84874
0.39290089137476,7293661184,3511.0140800686,131.207123
0.51379347333622,7375917056,3407.9803500297,131.443194
0.69513234627841,7449309184,3326.1511390612,131.716672
0.87647121922061,7528501248,3261.1338419561,131.979178
1.0578100921628,7588790272,3206.7601713138,132.253395
1.239148965105,7637737472,3156.8437551052,132.580864
1.4204878380472,7682772992,3109.5073907932,132.85699
1.6924961474605,7725666304,3041.1668158927,133.14052
2.1005086115804,7772622848,2942.0177623484,133.469027
2.5085210757004,7813378048,2844.9609634212,133.832005
2.9165335398203,7847002112,2750.215777407,134.198779
3.2429435111162,7925456896,2675.9673982908,137.49744
3.5693534824122,7960760320,2602.5367371596,137.896222
3.8957634537081,7981441024,2528.8241545251,138.298337
4.2221734250041,8009428992,2458.1001051996,138.71611
4.5485833963,8031981568,2390.235340719,139.137464
5.038198353244,8054374400,2294.1165628996,139.611694
5.5278133101879,8074088448,2201.0904289468,140.09927
6.0174282671318,8090599424,2111.1819063052,140.581789
6.409120232687,8167153664,2041.0102448376,145.476605
6.8008121982421,8185147392,1973.3511742701,146.027156
7.1925041637972,8202047488,1908.1995923145,146.536505
7.5841961293524,8214683648,1846.6336760249,147.051393
7.9758880949075,8230129664,1786.6088368872,147.582422
8.3675800604627,8248389632,1728.0242950732,148.149784
8.7592720260178,8263720960,1673.3705276616,148.695045
9.3468099743505,8276033536,1598.2100466869,149.273952
9.9343479226832,8293142528,1526.4774777202,149.86301
10.521885871016,8304861184,1458.4392480144,150.4735
11.109423819349,8315064320,1395.9101843,151.083051
11.696961767681,8326524928,1338.7588637001,151.703429
12.284499716014,8339914752,1286.3172703554,152.335848
12.872037664347,8350588928,1237.2176661392,152.97429
13.24806195128,8422297600,1207.4699590874,159.973145
13.548881380826,8473513984,1184.509930583,163.519106
13.849700810372,8478072832,1160.7145913579,164.2305
14.150520239919,8496824320,1138.6714331515,164.890516
14.451339669465,8497995776,1118.2141979304,165.532065
14.902568813785,8514281472,1089.6574597037,166.197137
15.353797958104,8518238208,1062.6233872167,166.8539
15.805027102424,8526356480,1037.2685718134,167.52101
16.256256246743,8539340800,1013.8638305252,168.159696
16.933099963222,8555499520,982.61275093798,168.865581
17.474574936406,8575037440,960.01015660381,170.792061
17.751810122676,8651829248,947.3522893452,180.328418
18.029045308946,8659673088,934.42048970742,181.023874
18.306280495216,8666079232,923.67664657825,181.685583
18.722133274621,8671166464,909.54027708403,182.346436
19.345912443728,8680783872,890.85617754177,183.055091
19.969691612835,8687542272,874.21006942715,183.741865
20.593470781942,8698208256,859.35288837765,184.434246
21.21724995105,8708505600,846.06843342638,185.095927
22.152918704711,8717979648,828.42124499888,185.856307
23.088587458372,8732422144,814.0149904968,186.554929
24.024256212033,8735248384,802.32445812739,187.254191
24.959924965694,8744525824,792.49329676747,187.936081
25.895593719355,8753090560,784.35355821321,188.638542
26.831262473016,8757829632,777.44830603319,189.367651
27.766931226677,8768000000,771.51445234996,190.075755
28.702599980337,8777973760,766.28343299643,190.781175
29.638268733998,8779251712,761.54491954155,191.48723
30.573937487659,8790093824,757.47576041826,192.21051
31.50960624132,8795475968,754.00814786834,192.941267
32.445274994981,8804982784,751.0463160095,193.658855
